snapshot_date,barrio,bedroom_bucket,channel,furnished,n_total,n_fenced,p25,p50,p75,computed_at,methodology_version
2026-07-01,Mokotów,0,all,all,111,110,873.00,939.27,1042.23,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,0,direct,all,111,110,873.00,939.27,1042.23,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,0,direct,furnished,109,108,870.11,939.27,1044.62,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,1,all,all,377,358,1128.31,1248.28,1408.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,1,direct,all,377,358,1128.31,1248.28,1408.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,1,direct,furnished,375,356,1128.96,1250.21,1409.15,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,2,all,all,258,240,1503.71,1757.79,2147.26,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,2,direct,all,258,240,1503.71,1757.79,2147.26,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,2,direct,furnished,249,233,1503.08,1760.06,2137.21,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,3,all,all,92,91,2516.84,3212.71,3969.83,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,3,direct,all,92,91,2516.84,3212.71,3969.83,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,3,direct,furnished,85,84,2418.77,3165.01,3961.11,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,4,all,all,20,19,3958.92,4562.02,5679.29,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Mokotów,4,direct,all,20,19,3958.92,4562.02,5679.29,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,0,all,all,688,629,602.53,829.00,1064.29,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,0,platform,all,237,232,857.00,1095.00,1678.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,0,platform,furnished,237,232,857.00,1095.00,1678.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,0,direct,all,451,436,576.51,692.03,901.90,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,0,direct,furnished,251,240,674.91,855.74,982.18,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,0,direct,unfurnished,156,141,492.52,571.22,628.09,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,1,all,all,1329,1246,750.26,1062.00,1465.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,1,platform,all,951,884,897.00,1224.00,1627.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,1,platform,furnished,951,884,897.00,1224.00,1627.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,1,direct,all,378,355,627.04,755.17,966.58,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,1,direct,furnished,182,172,755.16,877.61,1061.11,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,1,direct,unfurnished,144,130,564.61,639.25,741.44,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,2,all,all,316,303,953.08,1417.93,2023.35,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,2,platform,all,144,136,1455.75,1809.50,2481.75,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,2,platform,furnished,144,136,1455.75,1809.50,2481.75,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,2,direct,all,172,160,795.57,1058.29,1498.93,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,2,direct,furnished,84,78,954.78,1249.12,1552.39,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,2,direct,unfurnished,65,62,718.88,819.89,1378.70,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,3,all,all,60,55,1093.78,1673.39,2778.25,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,3,platform,all,27,26,2024.17,3151.00,4452.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,3,platform,furnished,27,26,2024.17,3151.00,4452.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,3,direct,all,33,30,1041.52,1143.53,1381.08,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,4,all,all,37,34,1758.88,4007.00,5311.55,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Monserrat,4,direct,all,27,25,1266.94,2250.25,5150.47,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,0,all,all,472,444,665.01,752.07,1026.09,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,0,platform,all,59,53,1157.50,1278.00,1558.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,0,platform,furnished,59,53,1157.50,1278.00,1558.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,0,direct,all,413,374,651.94,730.33,881.59,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,0,direct,furnished,122,119,738.75,864.61,1031.33,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,0,direct,unfurnished,234,204,629.62,699.42,806.44,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,1,all,all,835,796,887.52,1182.53,1536.42,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,1,platform,all,319,293,1192.50,1424.00,1881.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,1,platform,furnished,318,291,1191.25,1422.50,1859.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,1,direct,all,516,505,780.10,1005.38,1309.43,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,1,direct,furnished,137,130,1044.34,1295.98,1528.17,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,1,direct,unfurnished,308,300,705.38,907.55,1164.33,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,2,all,all,326,310,1227.46,1690.45,2351.09,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,2,platform,all,67,61,1729.00,2464.00,3474.54,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,2,platform,furnished,67,61,1729.00,2464.00,3474.54,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,2,direct,all,259,249,1157.23,1530.13,2083.71,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,2,direct,furnished,71,67,1682.54,2038.98,2438.64,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,2,direct,unfurnished,159,153,994.71,1281.49,1790.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,3,all,all,164,164,1719.81,3304.69,6600.21,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,3,direct,all,150,150,1666.33,3304.69,7136.46,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,3,direct,furnished,54,51,1750.00,3775.33,6267.57,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,3,direct,unfurnished,76,76,1469.43,2897.20,6915.87,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,4,all,all,45,45,4666.67,7781.43,10406.94,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,4,direct,all,44,44,4659.20,7774.03,10335.40,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Núñez,4,direct,unfurnished,20,20,4278.23,7864.03,10235.25,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Ochota,0,all,all,42,37,862.99,901.70,1004.02,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Ochota,0,direct,all,42,37,862.99,901.70,1004.02,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Ochota,0,direct,furnished,42,37,862.99,901.70,1004.02,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Ochota,1,all,all,93,86,1079.22,1236.94,1344.12,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Ochota,1,direct,all,93,86,1079.22,1236.94,1344.12,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Ochota,1,direct,furnished,90,83,1080.35,1237.11,1342.72,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Ochota,2,all,all,35,31,1377.32,1718.52,1849.81,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Ochota,2,direct,all,35,31,1377.32,1718.52,1849.81,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Ochota,2,direct,furnished,34,30,1373.72,1717.75,1862.97,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,0,all,all,83,79,554.68,675.05,970.29,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,0,direct,all,71,68,546.26,646.85,814.43,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,0,direct,unfurnished,40,37,488.81,582.26,661.87,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,1,all,all,237,222,689.05,975.19,1470.64,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,1,platform,all,55,54,1341.00,1775.00,2494.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,1,platform,furnished,55,54,1341.00,1775.00,2494.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,1,direct,all,182,177,647.98,820.75,1272.23,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,1,direct,unfurnished,132,124,630.82,750.14,991.93,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,2,all,all,200,198,1099.79,1469.02,2447.88,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,2,platform,all,20,19,1690.75,2141.50,3049.75,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,2,platform,furnished,20,19,1690.75,2141.50,3049.75,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,2,direct,all,180,179,1076.96,1433.18,2312.82,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,2,direct,furnished,24,24,1564.39,1985.79,2590.57,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,2,direct,unfurnished,114,104,1061.25,1271.93,1749.69,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,3,all,all,49,49,1493.41,2794.29,3694.94,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,3,direct,all,45,45,1489.90,2101.00,3581.53,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Olivos,3,direct,unfurnished,29,29,1467.66,1894.48,2952.06,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,0,all,all,4445,4209,750.96,998.63,1384.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,0,platform,all,1510,1397,1189.00,1461.00,1885.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,0,platform,furnished,1503,1394,1187.50,1457.00,1880.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,0,direct,all,2935,2812,678.47,829.88,1054.33,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,0,direct,furnished,1685,1606,803.45,950.08,1163.96,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,0,direct,unfurnished,930,882,579.16,676.94,781.85,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,1,all,all,9226,8670,1019.00,1369.62,1867.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,1,platform,all,5706,5298,1177.00,1553.00,2080.75,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,1,platform,furnished,5703,5295,1177.00,1553.00,2081.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,1,direct,all,3520,3407,821.67,1094.73,1495.59,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,1,direct,furnished,1780,1701,1025.74,1268.28,1670.57,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,1,direct,unfurnished,1302,1231,689.34,845.13,1120.06,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,2,all,all,3053,2893,1486.61,2117.83,2992.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,2,platform,all,1194,1132,1916.25,2619.00,3795.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,2,platform,furnished,1193,1132,1916.00,2614.00,3791.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,2,direct,all,1859,1787,1282.57,1784.58,2581.57,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,2,direct,furnished,1013,952,1559.43,2073.47,2695.68,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,2,direct,unfurnished,613,577,1057.12,1373.01,2027.05,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,3,all,all,975,920,2115.50,3157.00,5310.99,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,3,platform,all,270,255,2743.00,3863.50,6791.25,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,3,platform,furnished,270,255,2743.00,3863.50,6791.25,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,3,direct,all,705,666,1848.16,2776.72,4697.60,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,3,direct,furnished,233,216,1904.38,2800.00,4430.82,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,3,direct,unfurnished,344,333,1710.40,2691.50,5378.20,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,4,all,all,300,284,3426.50,5272.02,9061.24,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,4,platform,all,117,108,4925.00,8673.00,13821.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,4,platform,furnished,117,108,4925.00,8673.00,13821.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,4,direct,all,183,173,3281.38,4025.25,6479.09,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,4,direct,furnished,54,54,3445.04,4224.56,6061.86,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Palermo,4,direct,unfurnished,83,74,3225.67,3507.56,5841.75,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Północ,0,all,all,42,40,869.36,952.32,1022.30,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Północ,0,direct,all,42,40,869.36,952.32,1022.30,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Północ,0,direct,furnished,41,39,865.24,963.79,1023.94,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Północ,1,all,all,77,73,1089.91,1177.07,1325.84,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Północ,1,direct,all,77,73,1089.91,1177.07,1325.84,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Północ,1,direct,furnished,75,72,1082.46,1177.07,1320.18,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Północ,2,all,all,34,27,1590.93,1824.72,1992.20,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Północ,2,direct,all,34,27,1590.93,1824.72,1992.20,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Północ,2,direct,furnished,29,25,1606.93,1866.66,2085.97,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Południe,0,all,all,68,65,856.32,913.80,988.18,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Południe,0,direct,all,68,65,856.32,913.80,988.18,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Południe,0,direct,furnished,68,65,856.32,913.80,988.18,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Południe,1,all,all,190,177,1066.41,1155.04,1255.87,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Południe,1,direct,all,190,177,1066.41,1155.04,1255.87,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Południe,1,direct,furnished,190,177,1066.41,1155.04,1255.87,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Południe,2,all,all,87,85,1428.33,1526.04,1726.26,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Południe,2,direct,all,87,85,1428.33,1526.04,1726.26,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Praga-Południe,2,direct,furnished,83,81,1436.59,1533.16,1751.13,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,0,all,all,467,437,1275.16,1599.00,1855.11,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,0,platform,all,35,35,1897.50,2166.00,2555.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,0,platform,furnished,35,35,1897.50,2166.00,2555.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,0,direct,all,432,402,1252.39,1536.04,1782.01,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,0,direct,furnished,252,236,1347.20,1607.70,1921.37,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,0,direct,unfurnished,128,124,1058.20,1389.93,1653.85,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,1,all,all,1293,1253,1912.00,2569.00,3523.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,1,platform,all,284,270,2317.00,3021.50,4111.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,1,platform,furnished,282,268,2318.50,3021.50,4116.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,1,direct,all,1009,977,1811.84,2438.81,3292.54,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,1,direct,furnished,670,632,2040.08,2596.07,3315.31,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,1,direct,unfurnished,239,237,1592.27,1872.48,3075.02,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,2,all,all,696,666,2929.34,3687.12,4922.96,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,2,platform,all,93,87,3233.00,3906.00,5349.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,2,platform,furnished,93,87,3233.00,3906.00,5349.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,2,direct,all,603,581,2854.68,3630.55,4871.98,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,2,direct,furnished,313,310,3089.47,4038.99,5414.82,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,2,direct,unfurnished,216,212,2613.43,3488.21,4339.72,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,3,all,all,214,202,4538.85,5931.43,8616.69,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,3,direct,all,199,187,4506.61,5855.63,8757.97,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,3,direct,furnished,112,104,4421.33,5417.10,8921.47,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,3,direct,unfurnished,67,65,5093.02,6386.06,8717.49,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,4,all,all,40,40,6878.04,8866.68,14752.33,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Puerto Madero,4,direct,all,40,40,6878.04,8866.68,14752.33,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,0,all,all,1768,1650,653.23,822.41,1164.38,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,0,platform,all,503,466,1029.00,1266.00,1751.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,0,platform,furnished,503,466,1029.00,1266.00,1751.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,0,direct,all,1265,1180,604.07,730.33,893.73,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,0,direct,furnished,730,691,704.38,817.63,1028.28,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,0,direct,unfurnished,417,399,519.41,603.31,687.25,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,1,all,all,3948,3726,879.15,1188.00,1621.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,1,platform,all,2356,2194,1109.50,1398.50,1854.28,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,1,platform,furnished,2356,2194,1109.50,1398.50,1854.28,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,1,direct,all,1592,1491,713.93,881.47,1174.92,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,1,direct,furnished,837,792,871.28,1063.86,1352.77,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,1,direct,unfurnished,581,525,631.79,722.55,828.45,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,2,all,all,1568,1483,1268.14,1853.42,2546.07,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,2,platform,all,573,532,1839.00,2383.00,3232.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,2,platform,furnished,573,532,1839.00,2383.00,3232.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,2,direct,all,995,949,1127.81,1529.15,2093.08,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,2,direct,furnished,456,441,1411.37,1859.50,2401.49,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,2,direct,unfurnished,423,389,953.82,1188.51,1644.59,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,3,all,all,708,675,1946.07,2770.00,3847.38,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,3,platform,all,172,160,2673.22,3581.50,4758.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,3,platform,furnished,172,160,2673.22,3581.50,4758.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,3,direct,all,536,514,1823.85,2473.99,3497.56,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,3,direct,furnished,215,207,2180.62,2975.00,3855.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,3,direct,unfurnished,238,220,1623.90,2071.98,2896.82,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,4,all,all,181,178,2649.23,4088.76,6299.60,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,4,platform,all,41,40,4674.00,6096.00,8003.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,4,platform,furnished,41,40,4674.00,6096.00,8003.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,4,direct,all,140,140,2384.81,3638.99,5427.99,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,4,direct,furnished,43,42,3302.10,4088.76,5082.42,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Recoleta,4,direct,unfurnished,66,64,1846.22,2969.75,4753.96,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Retiro,0,all,all,673,626,642.05,872.00,1203.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Retiro,0,platform,all,177,171,966.00,1267.00,1817.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Retiro,0,platform,furnished,177,171,966.00,1267.00,1817.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Retiro,0,direct,all,496,472,601.06,760.27,1001.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Retiro,0,direct,furnished,277,258,663.76,838.06,1062.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Retiro,0,direct,unfurnished,144,138,544.74,657.90,907.46,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Retiro,1,all,all,1344,1250,857.61,1140.59,1586.50,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Retiro,1,platform,all,841,765,1004.00,1322.00,1790.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Retiro,1,platform,furnished,841,765,1004.00,1322.00,1790.00,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Retiro,1,direct,all,503,477,698.67,865.35,1137.73,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Retiro,1,direct,furnished,290,268,812.21,933.33,1160.82,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
2026-07-01,Retiro,1,direct,unfurnished,157,136,622.78,705.05,888.73,2026-07-31T03:28:14.076331+00:00,7a7959fab51a
