snapshot_date,barrio,bedroom_bucket,channel,furnished,n_total,n_fenced,p25,p50,p75,computed_at
2026-05-01,Retiro,2,direct,furnished,166,156,1469.02,1937.05,2838.10,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,2,direct,unfurnished,105,97,1172.66,1599.83,2088.82,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,3,all,all,237,221,2219.35,3132.85,4861.80,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,3,platform,all,75,69,2360.00,3314.00,5002.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,3,platform,furnished,67,61,2459.00,3405.00,4803.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,3,direct,all,162,152,2181.05,3104.76,4846.10,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,3,direct,furnished,98,92,2407.77,3137.78,4187.05,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,3,direct,unfurnished,62,62,2030.34,2739.04,6225.91,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,4,all,all,92,85,3778.81,4881.06,6988.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,4,platform,all,27,26,4357.50,6378.00,8102.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,4,platform,furnished,24,23,4802.25,6583.00,8658.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,4,direct,all,65,59,3554.65,4527.00,5920.84,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,4,direct,furnished,37,32,4002.22,4769.91,5600.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,4,direct,unfurnished,28,27,2156.89,4379.98,7214.98,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,0,all,all,107,98,689.11,807.00,1088.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,0,direct,all,88,85,659.58,772.28,942.90,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,0,direct,furnished,43,41,711.03,826.65,1096.59,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,0,direct,unfurnished,45,43,600.24,725.66,850.82,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,1,all,all,281,268,851.34,1070.75,1500.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,1,platform,all,124,116,900.50,1237.50,1639.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,1,platform,furnished,109,101,884.00,1179.00,1617.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,1,direct,all,157,148,829.62,1016.22,1352.41,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,1,direct,furnished,79,75,910.86,1125.00,1508.04,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,1,direct,unfurnished,78,73,756.16,897.53,1173.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,2,all,all,69,67,1333.09,1778.00,2356.03,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,2,direct,all,53,52,1276.98,1553.79,2356.03,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,2,direct,furnished,21,21,1389.08,1820.23,2547.32,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,2,direct,unfurnished,31,30,1176.70,1512.61,2227.24,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,3,all,all,33,31,1762.97,2327.00,3275.70,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,3,direct,all,27,27,1614.61,2265.51,3176.57,2026-05-31T03:56:23.665649+00:00
2026-05-01,Saavedra,4,all,all,21,19,2457.18,3345.98,4482.00,2026-05-27T03:31:55.921583+00:00
2026-05-01,Saavedra,4,direct,all,20,19,2454.20,3316.49,4364.59,2026-05-27T03:31:55.921583+00:00
2026-05-01,San Cristóbal,0,all,all,150,148,613.50,703.74,951.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,0,platform,all,21,17,931.00,1026.00,1093.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,0,direct,all,129,124,592.56,676.08,861.89,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,0,direct,furnished,64,62,633.04,745.42,1001.41,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,0,direct,unfurnished,64,63,565.16,640.91,788.94,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,1,all,all,262,249,659.77,843.66,1102.57,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,1,platform,all,120,116,807.50,1020.50,1344.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,1,platform,furnished,105,101,821.00,1020.00,1330.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,1,direct,all,142,137,609.62,726.00,908.02,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,1,direct,furnished,56,55,658.57,767.60,1015.33,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,1,direct,unfurnished,85,84,594.79,702.18,884.39,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,2,all,all,90,87,876.70,1062.11,1384.06,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,2,platform,all,20,19,1341.00,1646.50,1903.25,2026-05-14T05:05:15.022560+00:00
2026-05-01,San Cristóbal,2,platform,furnished,21,20,1341.00,1689.00,2063.00,2026-04-24T07:23:39.658857+00:00
2026-05-01,San Cristóbal,2,direct,all,71,69,849.23,990.22,1241.15,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,2,direct,furnished,29,27,952.54,1196.12,1500.91,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,2,direct,unfurnished,41,40,675.56,904.51,1058.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Cristóbal,3,all,all,23,19,1181.07,1355.78,1757.01,2026-05-04T23:46:55.875225+00:00
2026-05-01,San Fernando,0,all,all,27,22,514.09,611.61,747.55,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,0,direct,all,25,22,502.19,584.11,686.07,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,0,direct,furnished,20,17,530.50,605.93,809.93,2026-05-14T05:05:15.022560+00:00
2026-05-01,San Fernando,0,direct,unfurnished,22,20,508.45,578.06,676.52,2026-05-27T03:31:55.921583+00:00
2026-05-01,San Fernando,1,all,all,230,211,702.79,791.69,994.92,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,1,platform,all,28,25,1244.50,1677.27,3624.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,1,platform,furnished,25,22,1275.00,2163.00,3684.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,1,direct,all,202,197,685.11,776.79,914.33,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,1,direct,furnished,60,58,681.62,800.77,915.21,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,1,direct,unfurnished,139,136,685.16,771.07,917.63,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,2,all,all,43,40,821.90,1216.39,1589.99,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,2,direct,all,41,38,816.07,1133.53,1535.32,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,2,direct,furnished,23,21,1236.21,1464.04,1754.28,2026-05-27T03:31:55.921583+00:00
2026-05-01,San Fernando,2,direct,unfurnished,30,28,774.28,903.23,1253.72,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,3,all,all,33,32,1773.00,4960.38,7182.92,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,3,direct,all,29,29,1669.91,4960.38,7182.92,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,3,direct,unfurnished,26,24,1540.05,2415.17,4991.43,2026-05-27T03:31:55.921583+00:00
2026-05-01,San Fernando,4,all,all,26,25,4342.75,5676.69,6588.32,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,4,direct,all,24,22,4558.32,5854.05,6723.44,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Fernando,4,direct,furnished,26,25,4560.63,5968.25,6768.12,2026-05-27T03:31:55.921583+00:00
2026-05-01,San Isidro,0,all,all,36,35,624.75,924.86,1581.55,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,0,direct,all,26,26,622.60,777.10,1261.98,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,0,direct,unfurnished,20,19,563.41,649.05,780.17,2026-04-24T07:23:39.658857+00:00
2026-05-01,San Isidro,1,all,all,383,359,970.01,1384.34,1881.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,1,platform,all,130,115,1274.50,1726.00,2691.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,1,platform,furnished,112,98,1311.50,1748.50,2721.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,1,direct,all,253,250,890.18,1157.32,1646.41,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,1,direct,furnished,95,93,929.02,1341.50,1690.91,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,1,direct,unfurnished,155,154,871.57,1068.81,1572.16,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,2,all,all,196,185,1260.20,1831.77,2564.53,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,2,platform,all,35,32,1950.50,2512.00,4479.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,2,platform,furnished,28,25,1970.25,2519.50,4438.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,2,direct,all,161,158,1209.69,1726.70,2458.76,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,2,direct,furnished,66,65,1304.65,1892.14,2717.33,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,2,direct,unfurnished,95,94,1097.74,1582.18,2226.62,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,3,all,all,145,134,2889.83,3851.47,5053.99,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,3,platform,all,27,25,3873.00,5923.00,6953.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,3,platform,furnished,25,23,3844.00,5837.00,6970.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,3,direct,all,118,110,2812.65,3752.87,4183.39,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,3,direct,furnished,51,50,2655.28,3902.58,5081.96,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,3,direct,unfurnished,65,62,2889.83,3734.57,3972.14,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,4,all,all,74,64,4699.65,6473.32,11700.87,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,4,platform,all,22,21,4591.25,6205.00,11928.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,4,platform,furnished,20,19,4590.00,5763.00,11229.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,4,direct,all,52,43,5038.59,6517.49,11454.18,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Isidro,4,direct,furnished,37,31,5075.32,6525.33,10574.28,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,0,all,all,123,119,446.88,496.66,595.22,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,0,direct,all,123,119,446.88,496.66,595.22,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,0,direct,furnished,31,29,463.17,542.95,630.94,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,0,direct,unfurnished,92,87,446.23,482.52,553.72,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,1,all,all,480,452,560.85,642.13,724.91,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,1,direct,all,480,452,560.85,642.13,724.91,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,1,direct,furnished,77,73,594.00,661.31,776.31,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,1,direct,unfurnished,399,377,547.90,639.32,717.55,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,2,all,all,258,249,758.79,901.42,1161.78,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,2,direct,all,258,249,758.79,901.42,1161.78,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,2,direct,furnished,53,51,822.14,934.49,1211.77,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,2,direct,unfurnished,201,195,713.03,873.05,1141.87,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,3,all,all,67,59,895.98,1058.37,1386.08,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,3,direct,all,67,59,895.98,1058.37,1386.08,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Miguel,3,direct,unfurnished,52,45,870.32,1058.37,1375.74,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,0,all,all,625,593,715.00,976.00,1286.82,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,0,platform,all,262,242,939.50,1117.50,1482.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,0,platform,furnished,229,210,955.00,1124.00,1502.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,0,direct,all,363,352,646.65,812.59,1176.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,0,direct,furnished,275,268,697.47,866.67,1243.14,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,0,direct,unfurnished,85,76,531.88,641.04,829.13,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,1,all,all,1949,1835,850.00,1110.00,1503.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,1,platform,all,1363,1280,965.00,1220.00,1606.96,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,1,platform,furnished,1207,1133,958.00,1215.00,1614.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,1,direct,all,586,547,696.48,856.22,1121.65,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,1,direct,furnished,373,352,776.99,947.22,1282.08,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,1,direct,unfurnished,209,196,612.12,743.77,906.98,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,2,all,all,554,538,1214.67,1699.72,2271.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,2,platform,all,340,326,1550.00,1972.00,2530.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,2,platform,furnished,309,295,1551.00,1963.00,2529.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,2,direct,all,214,200,1001.64,1211.83,1627.42,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,2,direct,furnished,151,139,1086.60,1315.13,1754.69,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,2,direct,unfurnished,62,57,867.41,1051.70,1239.41,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,3,all,all,162,157,1511.20,2199.99,3057.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,3,platform,all,80,78,2307.25,2850.50,3476.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,3,platform,furnished,71,69,2337.00,2874.00,3507.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,3,direct,all,82,75,1262.26,1577.95,2154.28,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,3,direct,furnished,48,45,1388.99,1940.24,2868.99,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,3,direct,unfurnished,34,33,1072.62,1362.93,1875.46,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,4,all,all,92,80,2711.50,5126.82,8761.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,4,platform,all,51,50,3272.50,5955.00,8144.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,4,platform,furnished,50,49,3340.50,5961.50,8181.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,4,direct,all,41,35,2230.35,3333.33,22596.57,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,4,direct,furnished,24,24,3054.01,9167.73,51588.43,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Nicolás,4,direct,unfurnished,21,15,2111.55,2446.38,2722.19,2026-05-14T05:05:15.022560+00:00
2026-05-01,San Telmo,0,all,all,234,222,824.30,1044.00,1479.57,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,0,platform,all,73,69,909.00,1155.00,1667.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,0,platform,furnished,66,63,929.00,1263.50,1725.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,0,direct,all,161,155,772.08,996.00,1400.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,0,direct,furnished,125,120,832.00,1045.30,1488.32,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,0,direct,unfurnished,31,30,599.65,697.99,1043.80,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,1,all,all,849,813,883.00,1248.00,1707.82,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,1,platform,all,541,517,900.00,1241.00,1785.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,1,platform,furnished,472,451,899.00,1237.00,1771.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,1,direct,all,308,302,829.96,1254.66,1603.90,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,1,direct,furnished,228,225,957.61,1347.18,1703.92,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,1,direct,unfurnished,79,76,689.53,968.70,1356.01,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,2,all,all,210,202,1168.17,1582.50,2365.10,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,2,platform,all,116,110,1326.50,1675.50,2474.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,2,platform,furnished,105,102,1285.00,1618.00,2498.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,2,direct,all,94,92,965.56,1338.40,2160.53,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,2,direct,furnished,51,50,1164.31,1564.38,2355.66,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,2,direct,unfurnished,42,39,941.76,1162.39,1861.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,3,all,all,31,30,1724.00,2833.24,4101.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,3,platform,all,24,24,1617.00,2771.00,4229.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,3,platform,furnished,21,21,1584.00,2157.00,4198.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,San Telmo,3,direct,all,21,19,1518.39,1950.18,3084.95,2026-05-11T03:21:15.786851+00:00
2026-05-01,Śródmieście,0,all,all,164,154,904.43,1013.51,1124.36,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,0,direct,all,164,154,904.43,1013.51,1124.36,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,0,direct,furnished,164,154,904.43,1013.51,1124.36,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,1,all,all,501,418,1204.90,1506.22,2143.42,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,1,direct,all,501,418,1204.90,1506.22,2143.42,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,1,direct,furnished,487,405,1216.45,1516.94,2178.69,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,2,all,all,361,356,1997.52,2854.54,4907.16,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,2,direct,all,361,356,1997.52,2854.54,4907.16,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,2,direct,furnished,332,328,1996.04,2919.25,5083.62,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,2,direct,unfurnished,26,25,2239.58,2700.69,3049.34,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,3,all,all,80,80,3234.51,6243.69,9718.65,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,3,direct,all,80,80,3234.51,6243.69,9718.65,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,3,direct,furnished,72,72,3242.99,6407.55,9732.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,4,all,all,34,34,4649.19,6566.84,7542.93,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,4,direct,all,34,34,4649.19,6566.84,7542.93,2026-05-31T03:56:23.665649+00:00
2026-05-01,Śródmieście,4,direct,furnished,29,29,4653.29,6566.84,7646.59,2026-05-31T03:56:23.665649+00:00
2026-05-01,Targówek,0,all,all,36,36,783.97,855.62,929.61,2026-05-31T03:56:23.665649+00:00
2026-05-01,Targówek,0,direct,all,36,36,783.97,855.62,929.61,2026-05-31T03:56:23.665649+00:00
2026-05-01,Targówek,0,direct,furnished,36,36,783.97,855.62,929.61,2026-05-31T03:56:23.665649+00:00
2026-05-01,Targówek,1,all,all,75,72,1029.66,1123.75,1218.82,2026-05-31T03:56:23.665649+00:00
2026-05-01,Targówek,1,direct,all,75,72,1029.66,1123.75,1218.82,2026-05-31T03:56:23.665649+00:00
2026-05-01,Targówek,1,direct,furnished,74,71,1029.08,1119.16,1217.61,2026-05-31T03:56:23.665649+00:00
2026-05-01,Targówek,2,all,all,39,39,1225.87,1358.57,1472.28,2026-05-31T03:56:23.665649+00:00
2026-05-01,Targówek,2,direct,all,39,39,1225.87,1358.57,1472.28,2026-05-31T03:56:23.665649+00:00
2026-05-01,Targówek,2,direct,furnished,38,38,1224.36,1361.93,1472.28,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,0,all,all,266,249,816.13,1115.80,1608.45,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,0,direct,all,251,228,809.24,1102.81,1506.19,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,0,direct,furnished,163,151,915.66,1217.45,1833.55,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,0,direct,unfurnished,84,77,668.18,828.07,1122.31,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,1,all,all,1950,1850,997.28,1304.07,1754.41,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,1,platform,all,138,136,1293.75,1726.50,2420.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,1,platform,furnished,119,117,1342.00,1756.00,2461.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,1,direct,all,1812,1720,979.89,1280.72,1717.32,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,1,direct,furnished,980,918,1177.93,1519.80,1912.79,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,1,direct,unfurnished,815,774,850.54,1077.59,1378.32,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,2,all,all,808,746,1423.75,1887.76,2560.34,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,2,platform,all,46,44,1751.75,2294.50,3075.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,2,platform,furnished,43,41,1733.50,2253.00,3079.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,2,direct,all,762,696,1414.39,1869.64,2515.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,2,direct,furnished,363,337,1594.84,2034.11,3029.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,2,direct,unfurnished,396,369,1303.29,1756.43,2327.54,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,3,all,all,662,623,3044.29,4505.27,6490.95,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,3,direct,all,651,613,3056.06,4536.57,6494.61,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,3,direct,furnished,358,328,3634.66,4964.11,7394.26,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,3,direct,unfurnished,290,288,2545.79,3987.07,5634.73,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,4,all,all,725,705,5454.94,7554.44,11604.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,4,direct,all,719,699,5454.94,7568.37,11653.80,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,4,direct,furnished,465,434,5440.31,7365.00,10328.79,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tigre,4,direct,unfurnished,253,250,5495.00,8376.76,14392.05,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,0,all,all,264,246,425.54,486.51,565.43,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,0,direct,all,261,246,425.29,486.31,561.74,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,0,direct,furnished,52,51,442.89,508.72,664.26,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,0,direct,unfurnished,203,188,421.36,480.71,543.13,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,1,all,all,1244,1165,533.22,611.69,715.47,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,1,platform,all,45,37,779.00,967.00,1114.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,1,platform,furnished,38,33,796.25,968.00,1205.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,1,direct,all,1199,1138,530.56,608.65,704.15,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,1,direct,furnished,210,194,554.70,633.56,750.93,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,1,direct,unfurnished,953,907,525.54,602.57,694.46,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,2,all,all,302,288,710.52,841.84,1042.66,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,2,direct,all,295,283,705.44,836.91,1032.73,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,2,direct,furnished,58,54,759.21,904.43,1035.40,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,2,direct,unfurnished,230,222,702.65,825.71,1028.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,3,all,all,47,46,903.02,1163.66,1496.06,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,3,direct,all,47,46,903.02,1163.66,1496.06,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,3,direct,furnished,20,20,906.44,1500.67,1789.50,2026-05-27T03:31:55.921583+00:00
2026-05-01,Tres de Febrero,3,direct,unfurnished,33,31,905.53,1113.65,1325.61,2026-05-31T03:56:23.665649+00:00
2026-05-01,Tres de Febrero,4,all,all,20,18,1515.04,2061.80,2401.82,2026-05-27T03:31:55.921583+00:00
2026-05-01,Tres de Febrero,4,direct,all,20,18,1515.04,2061.80,2401.82,2026-05-27T03:31:55.921583+00:00
2026-05-01,Ursus,0,all,all,34,34,836.41,887.27,1007.09,2026-05-31T03:56:23.665649+00:00
2026-05-01,Ursus,0,direct,all,34,34,836.41,887.27,1007.09,2026-05-31T03:56:23.665649+00:00
