snapshot_date,barrio,bedroom_bucket,channel,furnished,n_total,n_fenced,p25,p50,p75,computed_at,methodology_version
2026-06-01,Esteban Echeverría,4,all,all,341,318,3585.38,4689.22,7028.93,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Esteban Echeverría,4,direct,all,341,318,3585.38,4689.22,7028.93,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Esteban Echeverría,4,direct,furnished,183,169,3726.53,4751.43,6974.43,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Esteban Echeverría,4,direct,unfurnished,100,95,3334.33,4667.30,7179.60,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ezeiza,0,all,all,31,30,399.38,495.62,539.82,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ezeiza,0,direct,all,31,30,399.38,495.62,539.82,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ezeiza,0,direct,unfurnished,25,25,393.74,494.47,539.65,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ezeiza,1,all,all,166,164,600.23,763.54,989.55,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ezeiza,1,direct,all,166,164,600.23,763.54,989.55,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ezeiza,1,direct,furnished,28,26,834.77,1010.19,1107.24,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,Ezeiza,1,direct,unfurnished,129,129,566.47,705.29,943.87,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ezeiza,2,all,all,138,137,758.03,991.02,1221.55,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ezeiza,2,direct,all,138,137,758.03,991.02,1221.55,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ezeiza,2,direct,furnished,35,35,819.16,1150.33,1397.36,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,Ezeiza,2,direct,unfurnished,105,105,757.01,961.42,1107.18,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ezeiza,3,all,all,34,34,1468.67,1955.76,2625.97,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ezeiza,3,direct,all,34,34,1468.67,1955.76,2625.97,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florencio Varela,1,all,all,87,82,437.85,538.08,663.77,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florencio Varela,1,direct,all,87,82,437.85,538.08,663.77,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florencio Varela,1,direct,furnished,20,18,498.50,642.57,736.98,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,Florencio Varela,1,direct,unfurnished,72,69,435.35,519.12,615.19,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florencio Varela,2,all,all,48,43,619.11,790.04,1060.41,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florencio Varela,2,direct,all,48,43,619.11,790.04,1060.41,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florencio Varela,2,direct,unfurnished,38,34,602.96,732.51,1031.80,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,0,all,all,250,243,556.74,621.72,702.84,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,0,direct,all,243,241,555.89,618.16,694.78,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,0,direct,furnished,22,21,635.94,689.82,788.93,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,0,direct,unfurnished,158,157,542.13,600.96,667.37,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,1,all,all,694,652,619.06,715.45,903.72,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,1,platform,all,106,98,783.00,1104.00,1348.50,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,1,platform,furnished,91,84,811.00,1149.00,1396.00,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,1,direct,all,588,567,615.69,703.30,846.76,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,1,direct,furnished,77,67,710.00,895.83,1093.28,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,1,direct,unfurnished,415,400,607.76,682.65,777.05,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,2,all,all,269,256,830.07,1007.12,1248.50,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,2,direct,all,257,248,828.56,994.25,1233.43,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,2,direct,furnished,26,26,1045.86,1171.38,1494.53,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,2,direct,unfurnished,177,172,817.01,954.64,1178.17,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,3,all,all,97,87,1197.01,1344.24,2002.76,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,3,direct,all,91,85,1151.09,1323.63,1872.68,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,3,direct,furnished,38,34,1283.58,1469.14,2115.32,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,Flores,3,direct,unfurnished,59,58,1151.09,1342.00,1858.44,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,4,all,all,39,38,1867.66,2323.51,3605.73,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,4,direct,all,38,37,1850.76,2316.82,3605.73,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Flores,4,direct,unfurnished,26,22,1753.17,2091.47,2593.35,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,0,all,all,43,42,523.44,576.84,614.83,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,0,direct,all,42,42,521.63,576.34,610.51,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,0,direct,unfurnished,32,29,525.25,575.39,596.77,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,1,all,all,107,93,577.38,653.30,776.78,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,1,platform,all,20,20,857.00,1615.00,2638.75,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,1,direct,all,87,86,564.41,635.05,705.30,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,1,direct,furnished,20,20,595.21,690.68,903.02,2026-06-14T04:49:34.092151+00:00,v0-unversioned
2026-06-01,Floresta,1,direct,unfurnished,71,71,572.89,635.05,705.30,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,2,all,all,67,66,777.40,877.50,1090.51,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,2,direct,all,65,64,776.51,874.44,1073.68,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,2,direct,unfurnished,42,42,776.96,843.98,1082.27,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,3,all,all,24,22,1152.15,1260.74,1573.63,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,3,direct,all,23,22,1148.70,1240.38,1522.52,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Floresta,3,direct,unfurnished,21,18,1155.60,1240.38,1480.43,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florida,1,all,all,86,81,706.61,911.98,1242.40,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florida,1,platform,all,29,26,1009.00,1121.00,1723.00,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florida,1,platform,furnished,25,24,981.00,1100.00,1530.00,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florida,1,direct,all,57,51,664.40,783.77,997.68,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florida,1,direct,unfurnished,35,30,602.43,708.00,816.54,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florida,2,all,all,47,43,1040.30,1469.47,1893.21,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florida,2,direct,all,40,37,1031.29,1285.14,1724.31,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florida,2,direct,unfurnished,25,25,1017.20,1142.38,1618.26,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florida,3,all,all,27,26,1364.35,1870.85,3080.30,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florida,3,direct,all,24,24,1341.16,1596.47,2967.12,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Florida,3,direct,unfurnished,20,20,1286.43,1788.46,2967.12,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,1,all,all,31,30,460.24,546.97,824.09,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,1,direct,all,31,30,460.24,546.97,824.09,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,1,direct,unfurnished,25,24,490.85,562.60,872.52,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,2,all,all,45,39,811.71,1436.89,1770.68,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,2,direct,all,45,39,811.71,1436.89,1770.68,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,2,direct,furnished,20,20,1458.05,2078.55,4841.10,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,General Rodríguez,2,direct,unfurnished,22,21,695.17,941.39,1518.62,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,3,all,all,56,53,2072.15,3431.33,4686.21,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,3,direct,all,56,53,2072.15,3431.33,4686.21,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,3,direct,furnished,29,29,2096.87,3197.88,4528.25,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,General Rodríguez,3,direct,unfurnished,21,20,2015.89,3227.08,4274.27,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,4,all,all,64,62,3328.04,4855.44,6040.63,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,4,direct,all,64,62,3328.04,4855.44,6040.63,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,4,direct,furnished,22,20,4062.09,5960.58,6547.41,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General Rodríguez,4,direct,unfurnished,21,21,4423.99,4863.72,6244.36,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,0,all,all,229,218,419.67,474.76,551.38,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,0,direct,all,226,215,418.55,471.41,545.34,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,0,direct,furnished,50,45,438.62,485.02,552.51,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,General San Martín,0,direct,unfurnished,193,187,417.14,462.27,537.03,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,1,all,all,1172,1110,482.68,563.91,670.83,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,1,platform,all,38,33,1029.50,1163.32,1449.75,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,1,platform,furnished,27,24,942.50,1159.00,1445.50,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,1,direct,all,1134,1098,480.39,558.36,657.29,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,1,direct,furnished,33,30,569.02,784.69,1035.35,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,1,direct,unfurnished,900,883,477.60,553.47,647.25,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,2,all,all,732,693,675.47,783.34,966.72,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,2,direct,all,725,689,674.44,780.82,962.69,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,2,direct,furnished,36,34,877.24,988.62,1184.02,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,2,direct,unfurnished,573,547,665.52,768.14,916.74,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,3,all,all,104,95,879.59,1162.80,1646.21,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,3,direct,all,100,93,875.87,1094.02,1581.16,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,3,direct,furnished,37,35,1025.11,1416.43,1693.71,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,General San Martín,3,direct,unfurnished,69,64,850.94,1100.00,1579.49,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,4,all,all,22,21,1671.45,2220.18,4261.64,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,General San Martín,4,direct,all,20,18,1604.50,2123.64,3496.49,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Grodzisk Mazowiecki,1,all,all,22,22,1002.80,1042.55,1085.55,2026-06-12T04:58:58.077074+00:00,v0-unversioned
2026-06-01,Grodzisk Mazowiecki,1,direct,all,22,22,1002.80,1042.55,1085.55,2026-06-12T04:58:58.077074+00:00,v0-unversioned
2026-06-01,Grodzisk Mazowiecki,1,direct,furnished,22,22,1002.80,1042.55,1085.55,2026-06-12T04:58:58.077074+00:00,v0-unversioned
2026-06-01,Hurlingham,0,all,all,46,41,409.60,457.07,546.24,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Hurlingham,0,direct,all,46,41,409.60,457.07,546.24,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Hurlingham,0,direct,unfurnished,38,35,406.21,437.82,492.42,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Hurlingham,1,all,all,162,146,437.67,513.38,586.04,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Hurlingham,1,direct,all,162,146,437.67,513.38,586.04,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Hurlingham,1,direct,furnished,27,23,473.41,557.89,639.04,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,Hurlingham,1,direct,unfurnished,130,119,437.67,514.86,586.04,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Hurlingham,2,all,all,130,128,637.59,861.73,1094.07,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Hurlingham,2,direct,all,130,128,637.59,861.73,1094.07,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Hurlingham,2,direct,furnished,26,26,751.57,905.70,1214.04,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,Hurlingham,2,direct,unfurnished,101,100,600.99,771.73,1036.96,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Hurlingham,3,all,all,52,50,855.54,1416.26,2002.97,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Hurlingham,3,direct,all,52,50,855.54,1416.26,2002.97,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Hurlingham,3,direct,furnished,23,19,1186.01,1648.37,1887.37,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,Hurlingham,3,direct,unfurnished,32,31,729.39,1079.64,1654.55,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,0,all,all,117,102,448.08,534.48,624.60,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,0,direct,all,117,102,448.08,534.48,624.60,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,0,direct,furnished,36,33,500.96,560.76,630.67,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,Ituzaingó,0,direct,unfurnished,86,73,433.13,512.56,620.43,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,1,all,all,310,291,496.15,613.11,747.20,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,1,direct,all,310,291,496.15,613.11,747.20,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,1,direct,furnished,21,18,505.55,833.67,933.88,2026-06-22T03:33:33.115608+00:00,v0-unversioned
2026-06-01,Ituzaingó,1,direct,unfurnished,249,233,493.93,609.60,726.23,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,2,all,all,292,281,792.06,1028.85,1572.39,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,2,direct,all,292,281,792.06,1028.85,1572.39,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,2,direct,furnished,26,26,1100.00,1530.19,2486.28,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,2,direct,unfurnished,212,203,766.40,952.44,1482.42,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,3,all,all,137,126,1561.36,2542.85,3651.96,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,3,direct,all,137,126,1561.36,2542.85,3651.96,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,3,direct,furnished,21,18,3034.26,4619.90,5513.93,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,3,direct,unfurnished,80,76,1520.04,2349.51,3039.50,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,4,all,all,60,60,3193.97,4528.68,10729.08,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,4,direct,all,60,60,3193.97,4528.68,10729.08,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,4,direct,furnished,24,24,4326.10,7300.86,11740.12,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Ituzaingó,4,direct,unfurnished,21,18,2301.75,3447.23,4467.03,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,0,all,all,49,43,364.36,420.09,504.58,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,0,direct,all,49,43,364.36,420.09,504.58,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,0,direct,unfurnished,42,36,362.12,437.14,512.68,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,1,all,all,204,196,405.84,457.86,508.95,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,1,direct,all,204,196,405.84,457.86,508.95,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,1,direct,furnished,20,19,489.00,557.72,791.06,2026-06-03T03:45:38.450799+00:00,v0-unversioned
2026-06-01,José C. Paz,1,direct,unfurnished,188,179,407.47,456.19,508.51,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,2,all,all,114,95,621.24,806.88,1024.62,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,2,direct,all,114,95,621.24,806.88,1024.62,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,2,direct,unfurnished,88,76,610.57,760.84,893.08,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,3,all,all,32,31,1040.63,1501.72,4516.90,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,3,direct,all,32,31,1040.63,1501.72,4516.90,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,4,all,all,22,22,2230.15,5089.68,7274.31,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,José C. Paz,4,direct,all,22,22,2230.15,5089.68,7274.31,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Boca,0,all,all,39,35,536.73,710.49,885.58,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Boca,0,direct,all,36,33,533.05,696.09,874.38,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Boca,0,direct,furnished,20,18,664.74,756.87,1183.33,2026-06-22T03:33:33.115608+00:00,v0-unversioned
2026-06-01,La Boca,1,all,all,165,159,684.22,969.00,1647.41,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Boca,1,platform,all,82,78,932.50,1198.00,1895.75,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Boca,1,platform,furnished,66,62,917.25,1213.50,1934.50,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Boca,1,direct,all,83,83,577.52,759.54,1358.17,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Boca,1,direct,furnished,33,33,783.18,1500.99,1863.20,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Boca,1,direct,unfurnished,39,39,475.56,589.92,731.35,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Boca,2,all,all,62,58,853.73,987.95,1298.79,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Boca,2,platform,all,20,17,1203.00,1358.50,1590.00,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Boca,2,direct,all,42,36,840.10,887.00,1011.25,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Boca,2,direct,unfurnished,27,24,845.02,889.63,987.95,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Lucila,1,all,all,64,62,1171.87,1541.32,2011.72,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Lucila,1,direct,all,52,52,1116.94,1588.59,2066.85,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Lucila,1,direct,furnished,21,21,1552.81,1911.88,2404.58,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,La Lucila,1,direct,unfurnished,33,33,761.61,1582.18,1775.23,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Lucila,2,all,all,33,31,1503.63,1828.00,2842.03,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Lucila,2,direct,all,28,27,1474.00,1961.83,2848.78,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Lucila,2,direct,unfurnished,21,21,1503.63,2260.94,2869.01,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Lucila,3,all,all,30,25,5826.38,7155.19,7550.48,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Lucila,3,direct,all,28,24,5931.39,7216.67,7570.53,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Lucila,3,direct,unfurnished,20,18,5931.39,7119.53,7487.04,2026-06-27T08:47:44.439337+00:00,v0-unversioned
2026-06-01,La Matanza,0,all,all,314,302,377.95,428.65,492.17,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,0,direct,all,311,300,377.44,428.52,490.83,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,0,direct,furnished,53,51,399.64,486.76,564.99,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,La Matanza,0,direct,unfurnished,264,257,371.55,424.49,481.18,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,1,all,all,2712,2557,450.52,521.01,609.65,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,1,platform,all,60,51,960.75,1226.00,1536.00,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,1,platform,furnished,49,44,1057.00,1232.00,1700.00,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,1,direct,all,2652,2537,448.47,518.99,603.58,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,1,direct,furnished,85,80,483.97,563.45,725.59,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,1,direct,unfurnished,2225,2143,444.42,515.31,596.65,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,2,all,all,1392,1279,603.28,728.57,901.44,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,2,direct,all,1379,1269,603.15,726.02,894.41,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,2,direct,furnished,28,27,713.80,906.34,1349.74,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,2,direct,unfurnished,1134,1052,591.58,702.90,860.98,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,3,all,all,330,305,864.53,1086.32,1546.85,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,3,direct,all,327,303,862.54,1061.60,1543.86,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,3,direct,furnished,98,92,994.91,1271.84,2026.55,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,La Matanza,3,direct,unfurnished,226,216,805.45,1013.76,1444.07,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,4,all,all,104,102,1977.43,2734.14,4629.21,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,4,direct,all,104,102,1977.43,2734.14,4629.21,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,La Matanza,4,direct,furnished,42,42,2316.90,4109.43,4897.86,2026-06-15T03:44:35.588311+00:00,v0-unversioned
2026-06-01,La Matanza,4,direct,unfurnished,53,51,1734.63,2505.47,3374.63,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Lanús,0,all,all,214,207,437.59,490.70,579.69,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Lanús,0,direct,all,214,207,437.59,490.70,579.69,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Lanús,0,direct,furnished,20,19,485.73,634.23,882.32,2026-06-20T03:23:06.000679+00:00,v0-unversioned
2026-06-01,Lanús,0,direct,unfurnished,165,163,423.25,474.99,539.75,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Lanús,1,all,all,1207,1155,480.43,553.27,652.76,2026-06-30T03:19:34.403959+00:00,v0-unversioned
2026-06-01,Lanús,1,direct,all,1188,1148,479.92,551.12,646.79,2026-06-30T03:19:34.403959+00:00,v0-unversioned
