snapshot_date,barrio,bedroom_bucket,channel,furnished,n_total,n_fenced,p25,p50,p75,computed_at
2026-08-01,Almagro,0,all,all,957,908,579.99,704.86,932.16,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,0,platform,all,145,143,1014.00,1165.00,1557.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,0,platform,furnished,145,143,1014.00,1165.00,1557.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,0,direct,all,812,751,560.34,668.28,788.06,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,0,direct,furnished,315,309,708.24,813.91,1018.18,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,0,direct,unfurnished,410,402,513.64,594.46,671.91,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,1,all,all,1592,1534,681.11,901.00,1229.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,1,platform,all,759,730,912.00,1155.00,1493.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,1,platform,furnished,757,728,919.00,1155.64,1495.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,1,direct,all,833,793,615.00,721.49,914.97,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,1,direct,furnished,255,236,757.27,932.71,1100.37,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,1,direct,unfurnished,497,463,590.09,673.71,750.82,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,2,all,all,493,464,929.00,1178.80,1520.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,2,platform,all,127,122,1311.50,1734.00,2288.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,2,platform,furnished,127,122,1311.50,1734.00,2288.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,2,direct,all,366,358,895.57,1096.83,1297.88,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,2,direct,furnished,99,96,1033.99,1251.43,1524.43,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,2,direct,unfurnished,211,206,852.05,982.16,1228.81,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,3,all,all,131,118,1131.83,1373.75,1747.96,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,3,direct,all,116,106,1107.75,1338.98,1621.04,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,3,direct,furnished,21,16,1373.75,1498.83,1552.14,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,3,direct,unfurnished,76,68,1087.15,1329.95,1684.82,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,4,all,all,34,30,2644.00,4367.59,6174.57,2026-08-09T03:28:54.079645+00:00
2026-08-01,Almagro,4,direct,all,26,23,2644.00,3531.00,5232.28,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,0,all,all,731,669,531.68,650.39,862.19,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,0,platform,all,128,123,929.25,1173.00,1524.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,0,platform,furnished,127,122,927.50,1173.00,1536.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,0,direct,all,603,566,509.10,612.51,729.27,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,0,direct,furnished,220,210,614.32,707.18,858.40,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,0,direct,unfurnished,284,274,464.23,552.06,630.55,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,1,all,all,1379,1277,650.57,874.00,1216.58,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,1,platform,all,817,738,820.00,1080.00,1420.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,1,platform,furnished,816,737,819.50,1080.50,1421.25,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,1,direct,all,562,523,597.19,674.96,831.10,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,1,direct,furnished,191,173,691.42,875.00,974.04,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,1,direct,unfurnished,278,265,579.86,632.91,697.69,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,2,all,all,421,399,860.42,1089.49,1516.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,2,platform,all,124,112,1285.50,1581.50,1922.25,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,2,platform,furnished,124,112,1285.50,1581.50,1922.25,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,2,direct,all,297,286,817.37,963.66,1252.91,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,2,direct,furnished,96,90,1033.47,1268.28,1545.47,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,2,direct,unfurnished,156,140,796.79,862.81,991.80,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,3,all,all,120,104,1144.89,1471.51,2141.29,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,3,platform,all,41,35,2061.00,2394.00,3954.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,3,platform,furnished,41,35,2061.00,2394.00,3954.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,3,direct,all,79,75,1089.41,1186.00,1471.51,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,3,direct,unfurnished,51,49,1052.14,1154.29,1414.73,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,4,all,all,43,37,1552.58,2090.12,3269.85,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,4,direct,all,33,32,1329.02,1681.19,2287.09,2026-08-09T03:28:54.079645+00:00
2026-08-01,Balvanera,4,direct,unfurnished,25,24,1289.08,1681.19,2090.12,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,0,all,all,1036,981,683.82,792.44,1121.78,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,0,platform,all,178,165,1110.25,1375.50,1699.75,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,0,platform,furnished,178,165,1110.25,1375.50,1699.75,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,0,direct,all,858,801,663.84,748.04,945.44,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,0,direct,furnished,316,306,759.72,998.45,1226.12,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,0,direct,unfurnished,406,383,631.14,705.25,780.43,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,1,all,all,1998,1899,880.50,1149.96,1562.25,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,1,platform,all,860,803,1165.75,1492.00,1911.95,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,1,platform,furnished,860,803,1165.75,1492.00,1911.95,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,1,direct,all,1138,1091,769.95,959.50,1211.79,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,1,direct,furnished,393,383,918.17,1095.70,1487.67,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,1,direct,unfurnished,596,577,701.32,866.94,1082.16,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,2,all,all,853,795,1227.85,1648.47,2249.94,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,2,platform,all,196,185,1756.25,2344.50,3337.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,2,platform,furnished,196,185,1756.25,2344.50,3337.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,2,direct,all,657,618,1157.23,1514.28,1931.23,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,2,direct,furnished,223,205,1433.68,1693.57,2083.01,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,2,direct,unfurnished,352,339,1059.50,1348.88,1777.06,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,3,all,all,424,402,1851.86,3006.64,4690.34,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,3,platform,all,51,47,2561.00,4101.00,5710.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,3,platform,furnished,51,47,2561.00,4101.00,5710.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,3,direct,all,373,356,1795.43,2816.63,4544.53,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,3,direct,furnished,87,85,1824.71,3632.61,5565.93,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,3,direct,unfurnished,208,187,1675.59,2430.39,3714.45,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,4,all,all,130,119,3578.45,5629.26,8899.51,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,4,direct,all,119,110,3483.11,5627.89,8838.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,4,direct,furnished,26,22,4311.30,7636.76,10061.74,2026-08-09T03:28:54.079645+00:00
2026-08-01,Belgrano,4,direct,unfurnished,69,65,3334.94,4497.54,8498.34,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bemowo,0,all,all,22,22,867.26,957.83,999.91,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bemowo,0,direct,all,22,22,867.26,957.83,999.91,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bemowo,0,direct,furnished,22,22,867.26,957.83,999.91,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bemowo,1,all,all,94,91,1055.38,1138.41,1244.14,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bemowo,1,direct,all,94,91,1055.38,1138.41,1244.14,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bemowo,1,direct,furnished,91,88,1055.55,1138.68,1247.06,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bemowo,2,all,all,50,49,1450.66,1543.76,1678.39,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bemowo,2,direct,all,50,49,1450.66,1543.76,1678.39,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bemowo,2,direct,furnished,48,47,1470.24,1548.13,1690.66,2026-08-09T03:28:54.079645+00:00
2026-08-01,Białołęka,0,all,all,22,21,853.46,892.82,966.42,2026-08-09T03:28:54.079645+00:00
2026-08-01,Białołęka,0,direct,all,22,21,853.46,892.82,966.42,2026-08-09T03:28:54.079645+00:00
2026-08-01,Białołęka,0,direct,furnished,22,21,853.46,892.82,966.42,2026-08-09T03:28:54.079645+00:00
2026-08-01,Białołęka,1,all,all,103,100,1003.37,1085.14,1152.15,2026-08-09T03:28:54.079645+00:00
2026-08-01,Białołęka,1,direct,all,103,100,1003.37,1085.14,1152.15,2026-08-09T03:28:54.079645+00:00
2026-08-01,Białołęka,1,direct,furnished,101,98,1003.38,1085.14,1151.57,2026-08-09T03:28:54.079645+00:00
2026-08-01,Białołęka,2,all,all,44,42,1195.79,1293.02,1454.80,2026-08-09T03:28:54.079645+00:00
2026-08-01,Białołęka,2,direct,all,44,42,1195.79,1293.02,1454.80,2026-08-09T03:28:54.079645+00:00
2026-08-01,Białołęka,2,direct,furnished,39,37,1196.66,1303.75,1446.24,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bielany,0,all,all,34,32,785.20,866.08,920.62,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bielany,0,direct,all,34,32,785.20,866.08,920.62,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bielany,0,direct,furnished,34,32,785.20,866.08,920.62,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bielany,1,all,all,89,89,1038.38,1137.87,1274.90,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bielany,1,direct,all,89,89,1038.38,1137.87,1274.90,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bielany,1,direct,furnished,87,87,1037.30,1137.87,1274.69,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bielany,2,all,all,34,31,1276.75,1361.52,1537.47,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bielany,2,direct,all,34,31,1276.75,1361.52,1537.47,2026-08-09T03:28:54.079645+00:00
2026-08-01,Bielany,2,direct,furnished,33,30,1276.49,1356.84,1547.04,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,0,all,all,663,618,563.47,646.85,752.82,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,0,platform,all,52,48,990.00,1171.00,1442.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,0,platform,furnished,52,48,990.00,1171.00,1442.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,0,direct,all,611,594,559.13,631.53,724.72,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,0,direct,furnished,121,120,672.50,744.23,863.70,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,0,direct,unfurnished,401,395,533.52,605.81,676.55,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,1,all,all,1297,1216,639.91,772.03,981.54,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,1,platform,all,294,277,911.00,1136.33,1489.25,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,1,platform,furnished,293,277,911.00,1134.00,1484.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,1,direct,all,1003,968,622.33,720.47,860.09,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,1,direct,furnished,148,137,824.92,920.81,1064.67,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,1,direct,unfurnished,745,718,612.93,692.05,805.49,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,2,all,all,568,537,905.47,1113.39,1429.54,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,2,platform,all,50,48,1344.25,1669.00,2203.75,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,2,platform,furnished,50,48,1344.25,1669.00,2203.75,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,2,direct,all,518,494,894.69,1074.53,1364.84,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,2,direct,furnished,93,90,1021.34,1429.54,1971.06,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,2,direct,unfurnished,357,348,878.83,1023.73,1264.49,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,3,all,all,212,202,1322.13,1590.76,2624.17,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,3,direct,all,203,194,1319.38,1553.86,2624.17,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,3,direct,furnished,25,25,1419.61,2178.76,2736.82,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,3,direct,unfurnished,124,113,1280.62,1427.93,2110.18,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,4,all,all,63,59,1880.79,2689.51,3871.03,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,4,direct,all,59,56,1878.44,2620.83,3354.78,2026-08-09T03:28:54.079645+00:00
2026-08-01,Caballito,4,direct,unfurnished,37,34,1492.23,2689.51,2930.75,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,0,all,all,289,278,670.74,824.29,1073.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,0,platform,all,59,55,1074.00,1280.00,1443.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,0,platform,furnished,59,55,1074.00,1280.00,1443.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,0,direct,all,230,227,646.30,729.95,939.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,0,direct,furnished,101,98,758.33,903.69,1017.36,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,0,direct,unfurnished,96,90,588.67,674.86,724.72,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,1,all,all,501,485,798.26,1086.22,1458.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,1,platform,all,306,292,956.00,1250.00,1627.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,1,platform,furnished,306,292,956.00,1250.00,1627.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,1,direct,all,195,186,684.22,905.07,1145.30,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,1,direct,furnished,59,59,931.63,1166.67,1481.98,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,1,direct,unfurnished,106,98,655.74,747.31,919.48,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,2,all,all,91,86,1298.58,1893.24,2507.25,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,2,platform,all,39,36,1965.00,2472.00,3025.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,2,platform,furnished,39,36,1965.00,2472.00,3025.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,2,direct,all,52,49,1048.35,1358.47,1989.05,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,2,direct,unfurnished,30,28,1007.95,1298.58,1413.54,2026-08-09T03:28:54.079645+00:00
2026-08-01,Chacarita,3,all,all,20,17,1372.34,1996.11,2355.19,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,0,all,all,151,141,656.66,766.79,920.46,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,0,direct,all,135,130,634.11,734.56,879.24,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,0,direct,furnished,39,34,819.74,906.83,967.36,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,0,direct,unfurnished,80,76,578.88,696.35,762.10,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,1,all,all,150,145,822.02,1000.00,1305.24,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,1,platform,all,71,68,946.84,1190.00,1529.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,1,platform,furnished,71,68,946.84,1190.00,1529.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,1,direct,all,79,75,756.60,912.32,1119.76,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,1,direct,furnished,22,18,922.45,1069.12,1231.39,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,1,direct,unfurnished,42,39,709.74,855.66,952.09,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,2,all,all,73,69,1018.11,1303.81,1575.93,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,2,direct,all,62,61,989.54,1265.64,1538.27,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,2,direct,furnished,22,20,1304.63,1392.61,1569.07,2026-08-09T03:28:54.079645+00:00
2026-08-01,Coghlan,2,direct,unfurnished,24,24,885.52,1000.30,1178.59,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,0,all,all,528,486,709.06,872.25,1201.67,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,0,platform,all,94,82,1232.75,1347.00,1715.25,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,0,platform,furnished,93,82,1231.00,1340.00,1713.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,0,direct,all,434,394,683.76,822.42,995.67,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,0,direct,furnished,216,192,819.48,954.29,1183.20,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,0,direct,unfurnished,158,151,623.95,686.28,791.70,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,1,all,all,990,923,915.22,1288.00,1880.33,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,1,platform,all,437,419,1227.00,1615.00,2295.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,1,platform,furnished,437,419,1227.00,1615.00,2295.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,1,direct,all,553,525,784.67,1029.56,1520.05,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,1,direct,furnished,244,241,1013.76,1335.89,2184.04,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,1,direct,unfurnished,243,223,705.70,809.56,1038.94,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,2,all,all,343,299,1180.09,1594.24,2166.03,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,2,platform,all,97,88,1700.00,2069.00,3424.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,2,platform,furnished,97,88,1700.00,2069.00,3424.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,2,direct,all,246,223,1119.83,1357.23,1947.73,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,2,direct,furnished,105,87,1279.98,1817.34,2546.61,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,2,direct,unfurnished,118,113,990.05,1190.46,1516.42,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,3,all,all,108,104,1482.12,1879.61,2772.22,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,3,direct,all,93,92,1473.79,1753.86,2646.77,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,3,direct,furnished,25,25,1402.05,2508.82,3062.06,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,3,direct,unfurnished,54,52,1443.01,1759.20,2229.34,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,4,all,all,45,41,3145.17,3953.63,7805.66,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,4,direct,all,40,38,2972.63,3892.04,7805.66,2026-08-09T03:28:54.079645+00:00
2026-08-01,Colegiales,4,direct,unfurnished,26,26,1985.44,3714.17,7805.66,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,0,all,all,335,321,535.01,637.30,844.44,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,0,platform,all,45,44,711.43,979.00,1269.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,0,platform,furnished,45,44,711.43,979.00,1269.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,0,direct,all,290,284,529.11,612.69,790.39,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,0,direct,furnished,107,101,684.05,810.91,879.33,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,0,direct,unfurnished,135,127,491.07,545.82,600.26,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,1,all,all,444,423,670.02,869.52,1218.75,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,1,platform,all,272,253,825.75,1104.50,1417.25,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,1,platform,furnished,272,253,825.75,1104.50,1417.25,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,1,direct,all,172,168,572.37,701.16,849.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,1,direct,furnished,55,51,735.03,819.47,994.93,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,1,direct,unfurnished,96,96,540.41,604.85,783.92,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,2,all,all,79,75,814.32,965.00,1396.95,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,2,direct,all,60,60,743.88,883.69,1188.04,2026-08-09T03:28:54.079645+00:00
2026-08-01,Constitución,2,direct,unfurnished,36,36,754.20,882.96,1203.90,2026-08-09T03:28:54.079645+00:00
2026-08-01,La Lucila,1,all,all,37,35,1102.00,1536.00,2145.71,2026-08-09T03:28:54.079645+00:00
2026-08-01,La Lucila,1,direct,all,25,25,1102.00,2003.45,2169.66,2026-08-09T03:28:54.079645+00:00
2026-08-01,La Lucila,2,all,all,31,30,1428.39,1961.83,2781.04,2026-08-09T03:28:54.079645+00:00
2026-08-01,La Lucila,2,direct,all,26,26,1283.08,1961.83,2810.14,2026-08-09T03:28:54.079645+00:00
2026-08-01,La Lucila,3,all,all,30,29,4350.03,5276.88,5965.91,2026-08-09T03:28:54.079645+00:00
2026-08-01,La Lucila,3,direct,all,29,29,4256.70,5276.88,6161.57,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,0,all,all,107,102,885.81,983.33,1068.11,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,0,direct,all,107,102,885.81,983.33,1068.11,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,0,direct,furnished,106,101,884.35,986.67,1068.55,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,1,all,all,365,345,1165.26,1275.55,1430.26,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,1,direct,all,365,345,1165.26,1275.55,1430.26,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,1,direct,furnished,363,341,1167.70,1275.55,1429.52,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,2,all,all,249,238,1512.29,1762.36,2198.74,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,2,direct,all,249,238,1512.29,1762.36,2198.74,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,2,direct,furnished,240,230,1510.92,1762.63,2191.46,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,3,all,all,95,94,2606.22,3455.60,4007.53,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,3,direct,all,95,94,2606.22,3455.60,4007.53,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,3,direct,furnished,91,90,2606.22,3376.13,4007.53,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,4,all,all,20,19,3921.98,4338.95,5716.41,2026-08-09T03:28:54.079645+00:00
2026-08-01,Mokotów,4,direct,all,20,19,3921.98,4338.95,5716.41,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,0,all,all,690,635,602.81,828.81,1066.79,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,0,platform,all,236,232,870.00,1095.00,1611.75,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,0,platform,furnished,236,232,870.00,1095.00,1611.75,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,0,direct,all,454,435,575.49,685.87,899.27,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,0,direct,furnished,245,230,679.66,844.93,961.12,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,0,direct,unfurnished,165,144,497.41,565.23,631.92,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,1,all,all,1293,1214,756.00,1062.86,1460.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,1,platform,all,944,882,914.00,1214.50,1623.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,1,platform,furnished,944,882,914.00,1214.50,1623.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,1,direct,all,349,326,644.91,770.69,960.42,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,1,direct,furnished,178,166,754.79,867.22,1042.54,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,1,direct,unfurnished,127,115,603.81,657.44,771.24,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,2,all,all,304,289,980.44,1415.53,2009.59,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,2,platform,all,143,135,1420.50,1831.00,2383.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,2,platform,furnished,143,135,1420.50,1831.00,2383.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Monserrat,2,direct,all,161,151,841.39,1089.65,1452.52,2026-08-09T03:28:54.079645+00:00
